youthidCUF,classidCUF.x,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_date,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_migage,y1_educm3,y1_educf3,y1_gradem_geCUF,y1_gradesc_geCUF,y1_gradee_geCUF,y1_repeat,y1_iseimG,y1_iseifG,y1_edasp1CS,y1_edasp2CS,y1_edasp3CS,y1_sspm,y1_sspsc,y1_sspe,y1_seff1,y1_seff2,y1_valed1,y1_asch2,y1_asch1,y1_tenc1,y1_tenc2,y1_tenc3,y1_idsc,y1_club,y1_generationGCUF,class_size,classidCUF.y,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,classidCUF,y1_cot_sum,y1_lat_sum
11520210,115202,1152,3,2,1996,1,4,4,3,3,4,4,6,3,3,4,4,4,3,1,3,4,2,4,3,3,4,5,4,2,2,2,5,5,5,-77,2,-99,1,2,3,1,25.059999465942383,-55,7,7,8,3,3,5,2,2,2,4,3,3,2,2,3,1,0,14,115202,4,5,0,4,5,0,3,2,5,115202,20,8
11520212,115202,1152,3,1,1994,3,4,4,4,4,4,6,7,4,4,4,4,4,3,1,4,3,4,2,2,3,3,3,2,2,2,3,3,3,3,8,1,-99,3,2,1,3,55.25,23.799999237060547,8,7,9,4,3,2,2,2,1,2,4,3,4,2,4,1,1,14,115202,10,5,0,2,3,0,2,2,3,115202,16,17
11520214,115202,1152,3,1,1996,3,4,4,4,3,4,5,7,5,4,4,4,4,3,2,3,4,3,4,3,2,4,4,4,2,2,2,5,5,4,4,-99,2,1,1,1,1,56,30.34000015258789,9,8,8,2,3,2,2,2,1,2,4,2,3,4,4,2,1,14,115202,1,4,0,6,5,0,4,1,5,115202,20,7
11520215,115202,1152,3,1,1996,2,4,4,4,3,4,5,9,3,4,4,4,4,4,2,3,3,2,4,2,2,2,2,3,1,1,1,1,2,4,-77,-99,-99,3,3,1,1,28.479999542236328,-55,9,8,9,4,3,2,2,2,1,1,4,3,4,2,2,2,2,14,115202,0,4,0,2,4,0,2,3,4,115202,14,14
11520216,115202,1152,3,1,1996,2,4,4,5,4,4,9,10,5,5,4,4,4,4,2,1,4,1,4,4,1,2,4,3,1,1,1,1,2,1,-77,-99,1,1,1,1,1,14.210000038146973,65.12000274658203,8,8,8,2,3,2,1,1,1,1,5,2,2,5,3,1,2,14,115202,1,4,0,0,5,0,0,5,5,115202,17,11
11520219,115202,1152,3,1,1996,1,4,4,3,4,3,8,8,5,4,4,4,4,2,1,2,3,2,3,4,1,3,4,4,2,2,2,3,2,2,-77,-99,-99,1,2,2,1,52.720001220703125,57.380001068115234,8,8,8,2,3,4,1,2,2,2,5,2,3,2,1,1,0,14,115202,1,5,0,3,5,0,2,3,5,115202,24,11
11520220,115202,1152,3,2,1995,1,5,4,3,3,4,7,8,5,5,2,3,4,3,1,3,4,2,4,3,2,5,5,5,2,2,4,4,4,5,-77,2,-99,1,1,2,2,25.040000915527344,55.029998779296875,8,7,-99,3,2,5,1,2,1,3,4,2,2,5,2,2,0,14,115202,3,3,0,3,3,0,3,1,3,115202,23,15
11520221,115202,1152,3,2,1995,2,4,5,4,4,4,3,7,5,5,4,4,4,4,1,3,4,2,4,2,2,3,4,2,2,1,3,3,3,3,-77,2,2,1,1,2,1,29.469999313354492,70.339996337890625,8,8,8,2,3,5,1,2,1,3,5,3,3,4,2,2,2,14,115202,2,3,0,4,3,0,3,1,3,115202,18,12
11520222,115202,1152,3,1,1995,3,4,4,5,4,4,7,7,5,5,3,4,4,3,2,2,4,3,4,3,3,3,3,4,2,1,2,4,2,3,4,1,1,1,1,1,1,77.0999984741211,77.0999984741211,9,8,9,1,2,1,1,1,1,1,5,2,2,3,2,1,1,14,115202,3,3,0,0,3,0,0,4,3,115202,23,13
11520223,115202,1152,3,2,1995,3,4,5,4,4,4,5,5,3,4,4,3,4,2,2,3,3,3,4,3,2,2,1,2,2,3,2,3,3,1,4,1,1,1,1,1,1,77.0999984741211,79.48999786376953,9,9,9,2,2,2,1,1,1,2,4,4,3,1,3,2,1,14,115202,0,5,0,5,5,0,5,0,5,115202,22,14
11520224,115202,1152,3,2,1996,3,5,5,5,5,4,8,8,5,5,4,4,4,4,1,1,4,1,4,4,5,4,5,5,2,1,1,3,5,2,-77,1,2,1,1,1,1,14.210000038146973,31.719999313354492,8,-99,8,3,3,2,1,1,1,1,5,2,3,5,2,2,2,14,115202,4,5,0,4,3,0,3,1,3,115202,25,11
11630110,116301,1163,4,1,1996,1,4,4,4,4,4,10,10,4,4,3,3,4,3,2,2,2,3,2,2,2,4,3,3,2,2,2,3,3,3,-77,2,2,-88,-88,-88,1,47.83000183105469,28.479999542236328,8,7,8,3,3,5,2,2,2,2,5,1,2,4,1,1,0,25,116301,1,3,0,5,5,0,1,4,5,116301,19,14
11630111,116301,1163,4,2,1996,1,4,4,4,4,4,7,8,4,4,3,3,4,3,2,3,4,2,4,4,2,4,4,4,2,2,2,3,3,4,-77,-99,2,-88,-88,-88,1,35.34000015258789,30.780000686645508,8,7,-99,3,3,4,2,2,2,2,4,2,3,4,1,1,0,25,116301,1,5,0,4,5,0,4,1,5,116301,22,11
11630112,116301,1163,4,2,1995,1,4,4,4,4,3,5,9,5,4,4,4,4,4,2,3,3,4,3,3,2,4,3,3,1,2,3,2,3,2,-77,2,-99,-88,-88,-88,1,-88,81.4000015258789,8,7,8,4,3,4,2,2,4,2,4,2,2,3,1,1,0,25,116301,1,4,0,3,5,0,2,3,5,116301,19,10
11630113,116301,1163,4,1,1995,1,5,5,5,4,1,8,9,5,5,4,4,4,4,2,1,4,2,4,2,2,4,3,4,1,2,2,2,3,4,-77,1,1,-88,-88,-88,1,25.200000762939453,25.200000762939453,8,8,8,2,2,3,1,1,1,2,3,1,2,3,2,2,0,25,116301,1,4,0,3,4,0,3,2,4,116301,24,16
11630114,116301,1163,4,1,1995,1,4,5,5,4,3,5,7,4,4,4,4,4,3,2,2,4,2,3,3,1,4,4,4,1,2,2,4,2,2,-77,-99,-99,-88,-88,-88,1,56,68.55000305175781,9,8,8,2,2,2,1,1,2,1,4,2,2,4,2,1,0,25,116301,3,5,0,6,4,0,4,1,4,116301,20,16
11630115,116301,1163,4,2,1995,1,3,4,3,4,4,8,7,5,5,4,4,4,4,2,2,4,2,4,3,1,4,4,5,1,1,2,4,2,2,-77,2,1,-88,-88,-88,1,47.83000183105469,61.18000030517578,8,7,7,2,2,2,2,2,1,2,4,1,2,5,1,1,0,25,116301,1,3,0,4,5,0,3,2,5,116301,22,13
11630118,116301,1163,4,2,1996,3,4,5,4,4,-88,7,9,5,5,4,4,4,4,1,2,4,-88,4,3,1,4,4,4,1,1,1,2,2,2,-77,2,2,-88,-88,-88,1,52.400001525878906,25.950000762939453,8,8,8,2,2,2,2,2,1,1,5,1,2,5,1,1,2,25,116301,5,1,0,4,4,0,3,2,4,116301,24,18
11630119,116301,1163,4,1,1996,1,5,5,5,4,3,10,9,4,5,4,4,4,4,2,2,3,3,4,4,2,4,5,4,1,1,2,3,4,5,-77,2,2,-88,-88,-88,1,75.54000091552734,75.54000091552734,8,-99,-99,2,2,3,1,2,2,3,3,2,2,5,1,1,0,25,116301,3,4,0,3,4,0,2,3,4,116301,17,17
11630120,116301,1163,4,1,1996,1,5,5,5,4,3,9,9,5,4,4,3,4,4,2,2,3,2,3,3,2,3,3,2,1,2,2,2,2,1,-77,1,2,-88,-88,-88,1,82.410003662109375,60.93000030517578,9,-99,9,3,3,3,1,1,1,1,5,1,1,5,1,2,0,25,116301,5,1,0,0,2,0,0,3,2,116301,20,22
11630123,116301,1163,4,1,1995,1,5,5,5,5,4,5,7,4,4,4,4,4,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,0,-99,-99,-88,-88,-88,1,59.88999938964844,70.089996337890625,8,8,8,4,1,2,1,1,1,2,4,2,2,3,2,2,1,25,116301,2,4,0,6,5,0,3,2,5,116301,22,15
11630124,116301,1163,4,1,1995,1,4,4,5,4,3,10,8,4,5,2,4,4,3,1,3,3,-88,2,3,2,5,4,4,2,2,1,3,2,2,-77,-99,1,-88,-88,-88,1,44.91999816894531,81.91999816894531,8,8,8,2,2,1,1,1,1,2,5,2,2,5,1,1,0,25,116301,15,5,0,0,5,0,0,5,5,116301,16,15
11630126,116301,1163,4,2,1996,1,5,5,5,5,3,6,8,5,5,4,4,4,3,2,3,3,4,3,2,5,2,3,3,4,5,5,3,4,3,-77,1,-99,-88,-88,-88,1,75.54000091552734,65.41999816894531,9,6,9,4,3,3,1,1,1,2,5,3,2,3,2,2,0,25,116301,1,3,0,2,5,0,2,3,5,116301,26,17
11630127,116301,1163,4,2,1996,1,5,5,5,5,3,8,7,4,4,4,3,4,3,2,3,4,1,4,3,2,4,4,4,2,1,2,3,2,3,-77,2,-99,-88,-88,-88,1,52.720001220703125,29.18000030517578,9,8,9,2,2,2,2,2,1,2,5,2,2,3,2,2,2,25,116301,1,5,0,3,4,0,3,2,4,116301,26,20
11630128,116301,1163,4,2,1995,1,5,5,5,5,4,7,9,5,4,4,4,4,4,2,3,4,3,4,4,1,3,5,4,1,1,1,4,3,5,-77,-99,-99,-88,-88,-88,1,56,43.33000183105469,9,8,8,3,3,2,2,2,2,3,5,2,3,5,1,2,0,25,116301,3,5,0,3,5,0,3,2,5,116301,26,14
11630130,116301,1163,4,2,1995,1,4,5,5,4,4,9,8,5,5,4,4,4,4,2,3,3,2,4,4,1,4,4,4,1,1,2,1,1,1,-77,-99,-99,-88,-88,-88,1,56,79.73999786376953,8,8,8,3,3,1,1,1,2,1,5,2,1,4,1,1,0,25,116301,1,2,0,3,5,0,3,2,5,116301,20,11
11630132,116301,1163,4,2,1996,1,3,4,4,3,4,10,10,5,4,4,4,4,4,2,3,4,3,4,3,2,4,4,4,2,1,3,3,2,2,-77,1,1,-88,-88,-88,1,24.979999542236328,81.91999816894531,8,8,8,3,3,3,1,2,1,2,5,3,2,4,2,1,0,25,116301,1,3,0,3,4,0,3,2,4,116301,19,13
12180112,121801,1218,1,2,1995,3,3,4,4,4,-88,8,7,5,3,4,3,4,4,2,2,3,2,4,4,2,2,4,4,1,1,2,4,3,2,-77,2,2,1,2,2,1,30.899999618530273,22.75,8,7,7,1,3,3,1,2,1,1,5,2,2,4,2,2,2,10,121801,2,2,0,1,3,0,0,4,3,121801,23,5
12180114,121801,1218,1,2,1994,3,4,4,4,3,3,5,3,3,2,4,3,4,3,1,3,3,3,2,1,4,2,3,2,3,1,2,2,1,2,-88,2,2,3,2,3,1,48.099998474121094,30.780000686645508,7,6,7,4,2,3,2,2,1,1,3,3,4,2,3,2,1,10,121801,1,5,0,0,4,0,0,5,4,121801,17,6
12180115,121801,1218,1,2,1993,3,4,5,4,4,4,3,8,5,4,4,4,4,4,1,3,-88,4,4,4,1,4,5,5,1,1,1,3,5,4,-77,2,2,2,3,2,3,14.210000038146973,-88,9,7,7,3,3,3,1,1,1,1,5,1,3,5,1,2,2,10,121801,2,5,0,2,5,0,2,3,5,121801,10,9
12180118,121801,1218,1,2,1996,1,4,4,3,3,4,7,7,5,4,4,4,4,4,2,1,1,1,4,3,2,4,5,4,1,1,2,3,4,3,-77,2,2,2,1,1,1,14.210000038146973,29.84000015258789,9,8,9,3,2,2,2,2,1,1,5,2,3,3,4,2,2,10,121801,0,2,0,3,5,0,3,2,5,121801,18,5
12180120,121801,1218,1,2,1996,3,4,4,3,3,-88,9,7,5,5,4,4,4,4,2,3,4,3,4,4,2,3,4,3,2,2,2,2,3,1,-77,2,2,1,1,1,1,28.479999542236328,-55,7,7,-99,1,2,2,1,1,1,1,5,2,2,3,2,1,2,10,121801,0,5,0,2,2,0,1,2,2,121801,20,6
12180121,121801,1218,1,2,1994,2,4,4,4,4,4,7,6,3,3,4,4,4,3,2,3,4,2,4,3,3,3,4,3,2,1,3,3,3,2,-77,2,2,2,1,1,3,-88,39.040000915527344,7,7,7,3,2,2,1,2,2,1,5,2,3,3,3,2,2,10,121801,3,5,0,3,4,0,2,3,4,121801,22,5
12750210,127502,1275,1,1,1996,1,4,4,4,3,3,9,9,4,4,3,4,4,3,2,1,4,1,4,4,1,3,5,5,1,1,1,2,5,5,-77,2,2,1,1,2,1,56,-88,8,7,7,2,3,4,1,2,2,2,5,2,2,4,2,1,0,10,127502,0,5,0,4,5,0,3,2,5,127502,22,12
12750211,127502,1275,1,1,1996,1,4,4,4,4,4,7,8,4,4,4,4,4,4,1,3,4,2,4,3,1,5,5,4,2,1,2,3,3,4,-77,2,2,2,2,1,1,28.479999542236328,41.630001068115234,8,7,-99,3,3,2,2,2,2,2,4,2,3,2,2,2,0,10,127502,1,4,0,5,4,0,3,2,4,127502,18,20
12750213,127502,1275,1,2,1995,1,4,4,4,-88,4,6,8,4,4,4,4,4,4,2,3,3,2,4,3,4,3,4,2,2,2,2,1,4,2,1,2,2,1,1,1,2,-88,33.7599983215332,8,7,8,2,2,2,1,1,1,1,4,2,2,2,1,2,1,10,127502,6,0,0,2,4,0,2,3,4,127502,15,14
12750214,127502,1275,1,2,1995,1,3,4,3,4,4,3,5,5,5,4,4,4,4,2,4,3,2,4,2,3,4,2,2,3,2,5,2,2,1,-77,2,2,2,1,2,2,-88,28.479999542236328,8,7,7,3,3,3,2,2,1,1,5,2,2,3,4,1,2,10,127502,3,0,0,2,1,0,1,1,1,127502,12,2
12750215,127502,1275,1,2,1995,1,5,5,5,5,2,7,3,5,5,4,4,4,3,1,4,1,4,1,1,4,2,2,2,4,4,4,2,4,4,-77,2,2,1,1,1,1,28.479999542236328,25.950000762939453,8,8,8,2,2,2,1,1,1,1,5,2,2,2,1,1,0,10,127502,3,5,0,1,4,0,1,4,4,127502,16,6
13440111,134401,1344,3,1,1995,2,3,3,3,3,4,7,9,4,5,4,4,4,3,2,2,4,2,3,3,2,3,3,2,2,2,2,4,4,4,-77,2,2,1,1,3,1,-88,27.90999984741211,8,8,8,2,3,3,2,2,1,1,5,2,2,2,1,1,2,13,134401,1,5,0,2,5,0,1,4,5,134401,21,13
13440112,134401,1344,3,1,1994,1,4,4,4,4,-88,5,8,5,4,4,4,4,3,-88,2,3,2,3,4,2,3,3,5,1,1,1,2,3,2,-77,-99,-99,2,3,3,3,25.450000762939453,23.799999237060547,7,-99,7,3,3,4,2,2,1,2,5,1,1,5,2,-88,0,13,134401,4,5,0,4,2,0,2,1,2,134401,22,12
13440113,134401,1344,3,1,1996,1,5,4,4,5,4,6,10,5,4,1,3,2,4,1,1,4,1,4,3,1,3,3,2,4,2,4,1,3,2,-77,2,1,1,1,1,1,-88,62.38999938964844,9,8,7,2,2,2,1,3,3,2,5,4,3,2,1,1,0,13,134401,0,5,0,5,4,0,2,3,4,134401,12,8
13440114,134401,1344,3,1,1996,1,4,4,3,3,4,6,7,5,5,3,4,4,3,2,3,2,2,3,3,2,2,4,4,3,2,2,3,2,3,-77,-99,-99,1,3,3,1,56,78.76000213623047,7,7,7,3,4,4,2,2,1,2,3,2,2,2,1,2,2,13,134401,3,0,0,2,2,0,1,2,2,134401,17,8
13440115,134401,1344,3,1,1995,1,5,5,5,4,4,1,10,3,3,4,3,3,3,2,3,3,2,3,3,1,5,5,5,1,1,1,5,1,1,-77,1,1,2,3,2,1,75.54000091552734,-88,8,7,8,2,4,3,1,1,1,2,-88,5,5,1,1,1,0,13,134401,1,5,0,2,5,0,0,5,5,134401,19,16
13440117,134401,1344,3,2,1993,2,4,4,3,3,3,3,5,2,3,4,4,4,2,2,3,3,3,4,3,4,2,3,2,2,3,4,3,4,3,7,2,1,3,3,2,3,28.479999542236328,25.260000228881836,7,7,8,4,2,2,2,2,2,2,3,4,4,2,1,1,1,13,134401,0,0,1,0,0,1,0,1,0,134401,21,12
13440122,134401,1344,3,1,1996,1,4,4,4,2,4,8,8,4,4,4,4,4,3,2,3,2,2,3,4,3,3,2,2,2,2,2,3,4,1,-77,2,2,2,1,1,1,24.979999542236328,28.479999542236328,8,8,7,3,3,3,2,2,1,2,4,2,2,3,2,2,0,13,134401,0,2,0,1,4,0,1,4,4,134401,22,13
13440125,134401,1344,3,2,1995,1,4,5,4,4,4,5,4,-88,5,3,2,1,4,1,2,4,2,4,4,2,5,5,4,2,2,2,4,4,3,-77,-99,-88,2,1,2,1,28.479999542236328,55.029998779296875,7,7,7,3,2,2,2,1,1,2,5,2,2,5,1,2,0,13,134401,6,4,0,1,3,0,0,4,3,134401,20,8
13440126,134401,1344,3,2,1994,3,2,2,2,3,2,7,9,5,5,2,2,2,3,1,3,2,1,2,2,3,4,4,2,4,3,2,2,3,2,15,2,1,-88,-88,-88,1,31.079999923706055,-55,9,7,8,1,4,4,4,1,2,1,2,2,2,4,3,2,1,13,134401,3,4,0,0,5,0,0,5,5,134401,17,7
13440310,134403,1344,3,1,1995,1,5,4,5,4,4,8,9,4,5,4,4,4,3,2,2,3,2,4,3,1,4,4,4,1,2,2,2,2,3,-77,2,-99,1,1,1,1,-88,43.33000183105469,8,8,8,2,3,3,1,1,1,1,4,3,2,4,1,2,0,20,134403,1,5,0,3,5,0,2,3,5,134403,23,18
13440311,134403,1344,3,1,1995,1,5,5,5,5,3,4,8,4,4,3,3,3,3,2,3,4,2,3,3,2,3,4,4,2,3,2,3,2,3,-77,2,2,1,1,1,3,28.479999542236328,31.719999313354492,8,7,8,2,3,2,2,2,2,3,2,3,3,3,2,2,0,20,134403,7,1,0,4,5,0,4,1,5,134403,20,20
13440313,134403,1344,3,2,1995,1,4,3,3,3,4,4,8,5,5,4,4,4,4,2,3,3,3,4,3,2,3,3,3,2,2,2,2,2,2,-77,-99,-99,1,2,2,1,28.479999542236328,30.780000686645508,7,-99,7,3,3,4,4,3,2,2,4,2,3,3,1,2,0,20,134403,3,4,0,1,4,0,1,4,4,134403,22,10
13440314,134403,1344,3,1,1994,2,3,4,4,3,4,3,5,3,-88,4,4,4,2,1,3,3,3,3,3,2,1,3,3,2,1,3,3,3,4,-77,2,2,2,2,2,3,56,25.950000762939453,7,7,7,4,3,4,1,2,2,2,4,3,3,1,1,2,2,20,134403,6,5,0,0,5,0,0,5,5,134403,15,8
13440315,134403,1344,3,2,1994,1,4,4,4,4,3,5,3,3,4,4,4,4,3,2,3,2,4,2,2,5,2,4,2,4,2,5,1,2,1,-77,2,2,3,1,2,3,25.059999465942383,25.450000762939453,7,7,7,5,3,4,2,2,2,2,4,3,4,2,1,2,0,20,134403,2,2,0,4,2,0,2,1,2,134403,16,12
13440316,134403,1344,3,1,1994,1,4,4,4,4,4,5,8,5,5,4,3,4,2,2,2,3,2,3,3,4,4,4,2,2,3,3,3,3,3,-77,2,-99,-88,-88,-88,3,55.029998779296875,-55,9,9,-99,1,3,2,1,1,2,3,5,4,2,3,1,2,0,20,134403,6,2,0,3,4,0,2,3,4,134403,25,18
13440318,134403,1344,3,1,1995,1,5,5,5,5,4,7,8,5,4,4,4,4,3,2,3,3,4,3,3,2,3,3,3,2,2,2,3,2,2,-77,2,2,2,1,1,1,50.369998931884766,25.950000762939453,8,7,7,4,3,3,2,1,2,-88,4,2,1,4,1,2,0,20,134403,0,4,0,4,4,0,3,2,4,134403,15,15
13440319,134403,1344,3,2,1995,1,4,4,5,4,3,7,6,3,4,3,2,4,4,1,3,3,4,3,2,4,4,2,2,2,2,3,3,4,1,-77,1,2,-88,-88,-88,3,43.33000183105469,30.780000686645508,9,8,9,2,3,2,2,2,1,2,5,3,3,4,2,1,2,20,134403,4,2,0,6,4,0,3,2,4,134403,20,9
13440320,134403,1344,3,1,1994,3,4,4,4,3,4,6,9,3,2,4,4,4,4,2,3,4,2,3,4,3,4,4,4,2,1,2,3,2,3,-77,2,2,2,2,2,3,-88,23.469999313354492,8,7,9,3,3,4,2,2,2,2,3,4,1,2,3,2,2,20,134403,12,1,0,2,4,0,1,4,4,134403,16,2
13440323,134403,1344,3,1,1995,1,4,5,4,4,4,7,8,4,5,3,4,4,4,2,3,3,2,3,3,2,3,5,4,4,2,2,5,4,5,-77,2,-99,2,2,2,3,39.040000915527344,36.349998474121094,7,7,8,3,3,2,2,2,1,3,3,3,3,3,1,1,0,20,134403,3,5,0,5,5,0,3,2,5,134403,21,13
13440324,134403,1344,3,2,1995,1,4,5,4,4,4,6,8,5,5,4,4,4,3,2,2,3,2,3,4,2,3,3,3,2,1,2,1,2,2,-77,2,-99,1,1,1,1,56,26.850000381469727,8,7,8,2,3,4,2,2,1,2,3,3,3,4,1,1,2,20,134403,0,3,0,2,4,0,1,4,4,134403,23,12
13440325,134403,1344,3,1,1996,1,4,4,3,2,4,8,9,4,3,3,3,4,4,2,2,3,2,3,3,2,4,4,4,2,1,2,2,3,2,-77,2,2,1,1,1,1,55.25,75.12999725341797,9,8,8,2,3,2,1,1,2,2,4,2,2,3,1,1,0,20,134403,0,2,0,4,5,0,1,4,5,134403,21,15
13440326,134403,1344,3,1,1995,1,5,5,5,5,3,9,10,5,5,4,4,4,4,2,2,4,1,4,4,2,4,5,4,2,2,2,4,4,2,-77,2,2,3,1,1,1,61.90999984741211,29.15999984741211,8,7,7,4,2,2,1,1,1,1,5,2,2,2,1,2,0,20,134403,3,3,0,1,5,0,1,4,5,134403,14,15
13440327,134403,1344,3,2,1995,1,3,4,4,4,3,6,6,5,5,4,3,4,4,2,3,3,2,4,3,2,2,2,2,2,2,2,3,2,2,-77,-99,1,1,2,3,1,-55,86.720001220703125,8,8,8,3,3,4,2,2,1,2,5,2,2,2,1,1,2,20,134403,3,3,0,3,5,0,3,2,5,134403,20,14
13440328,134403,1344,3,2,1996,3,3,4,4,2,-88,5,6,4,5,4,4,4,4,-88,3,2,4,1,2,5,2,3,1,4,3,5,2,3,1,-77,2,2,1,2,2,1,24.530000686645508,43.189998626708984,9,-99,-99,2,4,4,2,2,2,2,5,3,3,4,3,-88,2,20,134403,1,5,0,3,3,0,3,1,3,134403,19,6
13620110,136201,1362,3,2,1996,1,4,5,4,4,3,8,9,5,5,4,4,4,4,2,3,4,4,4,3,3,4,4,4,2,3,3,4,4,3,5,2,2,2,1,1,1,17.549999237060547,25.950000762939453,9,8,8,3,2,3,1,2,1,2,4,3,3,2,3,1,1,13,136201,2,3,0,2,2,0,2,1,2,136201,15,12
13620111,136201,1362,3,2,1996,1,5,5,4,4,4,9,9,5,5,3,3,4,3,2,2,4,2,4,4,2,4,4,4,2,2,2,4,2,2,-77,2,2,1,2,3,1,41.27000045776367,28.520000457763672,7,7,7,2,3,3,2,2,1,2,5,2,2,4,1,1,0,13,136201,2,0,0,6,5,0,5,0,5,136201,22,14
13620112,136201,1362,3,2,1995,1,4,5,3,4,4,5,4,5,4,4,4,4,4,2,3,1,4,3,2,4,2,4,2,4,3,5,5,5,5,-77,2,2,1,1,1,1,56,57.130001068115234,9,7,7,2,3,2,1,1,3,2,4,3,3,3,2,1,0,13,136201,4,4,0,1,5,0,1,4,5,136201,22,16
13620114,136201,1362,3,2,1996,1,4,4,3,3,4,8,9,5,4,3,3,3,4,2,3,4,2,3,3,3,3,3,3,3,3,3,2,3,2,-77,2,2,1,1,1,1,17.790000915527344,19.40999984741211,8,8,8,2,2,3,1,1,2,2,5,2,3,4,2,1,0,13,136201,0,1,0,6,5,0,5,0,5,136201,23,15
13620115,136201,1362,3,2,1996,1,4,4,3,3,4,7,8,5,5,4,4,4,4,2,2,4,3,4,4,2,4,4,4,2,2,2,3,2,2,-77,-99,1,1,1,1,1,14.210000038146973,61.06999969482422,8,7,-99,2,3,4,1,2,1,2,4,3,3,3,2,1,0,13,136201,5,5,0,5,4,0,4,1,4,136201,23,10
13620210,136202,1362,3,2,1995,1,5,5,5,5,3,8,3,4,5,2,3,4,3,2,3,3,3,4,2,3,4,3,2,3,2,3,2,2,2,-77,2,2,1,1,1,1,50.369998931884766,19.40999984741211,8,8,8,2,1,2,1,1,2,2,5,2,3,2,2,1,0,13,136202,0,3,0,3,3,0,2,2,3,136202,19,9
13620211,136202,1362,3,2,1996,1,5,5,5,5,4,9,9,5,5,4,3,4,4,2,2,4,1,4,3,1,4,5,4,1,1,1,4,2,2,-77,2,2,1,1,1,1,31.079999923706055,28.530000686645508,8,8,8,2,2,2,1,1,1,1,5,1,1,4,1,1,0,13,136202,2,5,0,3,4,0,3,2,4,136202,23,13
13620212,136202,1362,3,1,1995,2,4,5,5,3,4,7,8,4,4,4,4,4,4,2,3,4,1,4,4,2,4,4,4,1,1,1,2,3,1,-77,2,2,1,1,1,1,50.900001525878906,24.450000762939453,8,8,8,2,2,2,1,1,1,1,4,2,3,3,3,1,2,13,136202,4,3,0,2,2,0,1,2,2,136202,15,10
13620214,136202,1362,3,1,1995,2,5,4,4,3,4,7,9,4,4,4,4,4,3,2,3,4,3,4,3,2,2,2,3,3,2,2,2,2,3,-77,2,2,1,1,1,1,14.210000038146973,26.600000381469727,8,7,-99,1,2,2,1,1,2,2,4,3,3,1,3,1,2,13,136202,0,4,0,1,5,0,1,4,5,136202,22,17
13620215,136202,1362,3,2,1995,1,4,4,4,4,3,5,7,4,4,4,4,4,3,2,2,3,2,4,3,1,2,3,4,2,1,2,3,3,4,-77,2,2,3,1,1,1,28.479999542236328,25.450000762939453,7,7,7,4,2,2,2,2,2,2,4,3,3,1,1,2,0,13,136202,8,2,0,1,1,0,1,1,1,136202,21,17
13620218,136202,1362,3,2,1996,-99,3,4,3,3,4,5,8,5,5,4,3,4,3,1,3,3,3,4,3,2,2,2,2,2,2,3,2,4,2,5,2,2,1,1,3,1,14.210000038146973,-88,7,7,-99,3,3,5,2,2,1,2,4,2,3,4,3,1,1,13,136202,1,0,0,3,4,0,3,2,4,136202,21,8
13620219,136202,1362,3,2,1995,1,5,5,5,5,3,8,7,5,4,4,3,4,3,1,4,3,4,3,2,5,4,4,2,5,5,5,2,4,1,-77,-99,2,1,1,1,1,56,25.950000762939453,7,7,9,3,2,2,2,3,1,3,5,2,2,4,1,1,0,13,136202,1,4,0,4,4,0,3,2,4,136202,19,12
14110110,141101,1411,1,1,1993,1,4,4,4,4,4,7,8,5,5,4,4,4,4,2,3,4,2,4,3,2,4,4,3,2,2,2,4,3,5,-77,2,2,1,1,1,4,31.079999923706055,33.65999984741211,8,7,7,3,3,3,1,2,1,2,4,2,2,4,3,1,0,10,141101,1,1,0,2,5,0,1,4,5,141101,16,8
14110111,141101,1411,1,2,1995,1,4,4,4,4,-88,7,10,5,4,4,4,4,4,2,3,3,2,4,3,1,4,4,5,2,1,1,4,4,3,-77,2,2,3,1,1,1,25.450000762939453,28.479999542236328,8,6,-99,3,2,3,1,1,1,1,5,1,1,5,3,2,2,10,141101,1,4,0,1,1,0,0,2,1,141101,19,12
14110112,141101,1411,1,1,1995,3,4,4,3,4,2,5,5,4,3,3,3,3,3,2,3,2,3,2,1,3,2,2,2,2,3,3,3,3,2,-77,2,2,1,1,3,1,36.099998474121094,24.489999771118164,8,7,7,3,2,4,2,1,1,1,4,2,2,2,4,2,2,10,141101,0,5,0,0,5,0,0,5,5,141101,20,8
14110115,141101,1411,1,1,1994,2,4,4,4,4,4,1,9,1,1,4,4,4,2,1,3,3,2,3,3,3,2,4,4,3,2,3,5,4,4,-77,2,2,3,3,3,3,23.469999313354492,36.349998474121094,6,6,8,4,3,5,3,2,2,3,2,4,3,1,4,2,2,10,141101,2,4,0,0,4,0,0,5,4,141101,15,8
