ISEI_parent,cog_abil,sch_satisfaction,class_size,age,schooltype,immigrant,youthidCUF,classidCUF,schoolidCUF,pos_indegree,pos_outdegree,pos_isolate,neg_indegree,neg_outdegree,neg_isolate,reciprocal,non_reciprocal,german,sch_combo,sch_int,sch_comp,sch_secondary,sch_specneed,sexgirl
2.1888524361495167,0.83647604976656,9,0.5646238715648214,-1.0068622123632807,5,1,20350417,203504,2035,3,4,0,1,4,0,3,2,1,0,0,0,1,0,1
0.6531105760798457,0.2327585529785208,8,0.5646238715648214,0.4087141829980414,5,0,20350418,203504,2035,2,5,0,5,2,0,2,3,1,0,0,0,1,0,0
0.371627656126696,-0.6728176922035379,5,0.5646238715648214,-1.0068622123632807,5,0,20350419,203504,2035,2,4,0,0,2,0,2,3,1,0,0,0,1,0,1
0.3866921786421913,0.9874054239635698,8,0.5646238715648214,-1.0068622123632807,5,0,20350421,203504,2035,3,4,0,0,2,0,2,3,1,0,0,0,1,0,0
-0.24043729141606932,0.9874054239635698,6,0.5646238715648214,-1.0068622123632807,5,0,20350422,203504,2035,3,2,0,4,5,0,2,1,1,0,0,0,1,0,0
-1.0714953734633645,0.3836879271755306,8,0.5646238715648214,-1.0068622123632807,5,0,20350423,203504,2035,4,5,0,8,4,0,3,2,1,0,0,0,1,0,1
-0.8114932964731317,1.4401935465545992,8,0.5646238715648214,-1.0068622123632807,5,0,20350424,203504,2035,6,5,0,2,0,0,5,0,1,0,0,0,1,0,1
-0.21254002158629462,0.08182917878151101,8,0.5646238715648214,0.4087141829980414,5,0,20350425,203504,2035,1,3,0,4,4,0,1,3,1,0,0,0,1,0,0
-0.9758078853381561,-1.427464563188587,5,0.0630237654804768,0.4087141829980414,4,0,20490201,204902,2049,2,3,0,3,4,0,1,3,0,0,0,1,0,0,1
1.7709522503708353,0.5346173013725404,8,0.0630237654804768,0.4087141829980414,4,0,20490202,204902,2049,1,5,0,0,5,0,1,4,1,0,0,1,0,0,0
0.5504488636142001,-0.6728176922035379,5,0.0630237654804768,-1.0068622123632807,4,0,20490203,204902,2049,3,2,0,1,5,0,1,2,1,0,0,1,0,0,0
-0.9507004542317666,-2.031182059976626,9,0.0630237654804768,1.8242905783593635,4,0,20490204,204902,2049,2,0,0,1,2,0,0,1,1,0,0,1,0,0,1
-0.9049489295825474,-1.1256058147945673,8,0.0630237654804768,0.4087141829980414,4,0,20490209,204902,2049,3,4,0,3,5,0,3,2,1,0,0,1,0,0,1
-0.9568378227326806,-1.276535188991577,5,0.0630237654804768,0.4087141829980414,4,0,20490210,204902,2049,4,3,0,0,3,0,2,2,1,0,0,1,0,0,1
2.217865354136168,0.08182917878151101,5,0.0630237654804768,0.4087141829980414,4,0,20490211,204902,2049,0,3,0,4,5,0,0,4,1,0,0,1,0,0,0
0.7270381362713344,0.3836879271755306,4,0.0630237654804768,0.4087141829980414,4,0,20490212,204902,2049,4,5,0,1,4,0,2,3,1,0,0,1,0,0,1
-1.5599756162608647,-1.427464563188587,7,0.0630237654804768,0.4087141829980414,4,0,20490213,204902,2049,1,5,0,3,5,0,1,4,0,0,0,1,0,0,0
-0.3991723624634771,-1.427464563188587,9,0.0630237654804768,-1.0068622123632807,4,0,20490216,204902,2049,4,4,0,1,5,0,2,3,1,0,0,1,0,0,1
-0.3991723624634771,0.5346173013725404,8,0.0630237654804768,-1.0068622123632807,4,0,20490217,204902,2049,4,4,0,0,4,0,2,3,1,0,0,1,0,0,1
0.22349339756319794,0.2327585529785208,7,0.0630237654804768,0.4087141829980414,4,0,20490219,204902,2049,2,5,0,0,3,0,2,3,1,0,0,1,0,0,0
-0.2861887096458526,-0.9746764405975575,10,0.0630237654804768,-1.0068622123632807,4,0,20490223,204902,2049,2,4,0,1,4,0,1,4,0,0,0,1,0,0,0
0.7716737467150867,0.83647604976656,8,0.0630237654804768,0.4087141829980414,4,0,20490225,204902,2049,1,5,0,4,5,0,0,5,1,0,0,1,0,0,1
-0.7637890815934995,1.4401935465545992,9,0.0630237654804768,-1.0068622123632807,4,0,20490227,204902,2049,1,5,0,7,3,0,0,5,1,0,0,1,0,0,0
0.09823495453402743,-0.22002956961250858,5,0.0630237654804768,0.4087141829980414,4,1,20490229,204902,2049,2,5,0,2,5,0,1,4,1,0,0,1,0,0,1
-1.3211754302870413,-0.3709589438095184,8,0.0630237654804768,-1.0068622123632807,4,1,20490230,204902,2049,1,5,0,2,5,0,1,4,0,0,0,1,0,0,1
-1.0502934558420962,-0.06910019541549878,7,-1.1909764997303849,0.4087141829980414,4,0,20490301,204903,2049,0,2,0,1,3,0,0,3,1,0,0,1,0,0,1
0.6592478913710418,-1.1256058147945673,8,-1.1909764997303849,0.4087141829980414,4,0,20490302,204903,2049,0,1,0,9,2,0,0,2,1,0,0,1,0,0,0
-0.8173516864226791,-0.9746764405975575,6,-1.1909764997303849,-1.0068622123632807,4,0,20490303,204903,2049,6,4,0,1,3,0,4,1,1,0,0,1,0,0,0
